"APPLIANCE","POOL","SHARE","PROJECT","EXPORT","DATACENTER"
"zfs-p3xd1-ctrl2","Pool-02","backup2","ORAQUBO","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","SDDB","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","DBSRA","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","ADSL","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","PCMS","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","WEFLOWDB","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","SMM","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","ASCOT","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","SAMC","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","NWFM","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","ACROLO","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","CDN","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","PPMPRD01","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","VISMA","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","CNPDB","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","DAILB","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","DB","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","TTMA","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","AVAS","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","backup2","HAL","@192.168.10.0/22","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AVAS_ZFS_LOGAPPL","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AVAS_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AVAS_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AVAS_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AVAS_ZFS_LOGAPPL","DBaaS","root=@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AVAS_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AVAS_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AVAS_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@10.38.231.192/28","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","root=@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","AMICA","DBaaS","@10.38.231.192/28","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@11.2.39.184/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@10.10.217.193/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@10.22.153.14/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@10.22.153.11/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@10.22.153.7/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@10.22.153.5/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","root=@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@11.2.39.184/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@10.10.217.193/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@10.22.153.14/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@10.22.153.11/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@10.22.153.7/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@10.22.153.5/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SMM_ZFS","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@10.22.129.120/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@10.22.129.119/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","root=@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","ORESTE_ZFS_LOGAPPL","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GIOIA_ZFS_LOGAPPL","DBaaS","@192.168.10.130/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GIOIA_ZFS_LOGAPPL","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GIOIA_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GIOIA_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GIOIA_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GIOIA_ZFS_LOGAPPL","DBaaS","root=@192.168.10.130/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GIOIA_ZFS_LOGAPPL","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GIOIA_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GIOIA_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GIOIA_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@10.22.129.120/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@10.22.129.119/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@11.10.239.134/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","root=@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@10.22.129.120/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@10.22.129.119/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@11.10.239.134/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","HAL_ZFS","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@10.22.129.120/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@10.22.129.119/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","root=@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@10.22.129.120/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@10.22.129.119/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","visma_ZFS_LOGAPPL","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DAITTDM_ZFS_LOGAPPL","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DAITTDM_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DAITTDM_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DAITTDM_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DAITTDM_ZFS_LOGAPPL","DBaaS","root=@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DAITTDM_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DAITTDM_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DAITTDM_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.55/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.54/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.53/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.52/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@10.22.129.120/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@10.22.129.119/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","root=@192.168.10.55/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.54/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.53/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.52/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@10.22.129.120/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@10.22.129.119/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWRJM","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.55/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.54/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.53/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.52/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@10.22.129.120/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@10.22.129.119/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","root=@192.168.10.55/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.54/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.53/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.52/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWASO","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.38.166.159/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.38.166.158/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.155.71/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.155.70/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.155.69/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.155.68/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.129.120/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.129.119/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","root=@10.38.166.159/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.38.166.158/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.155.71/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.155.70/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.155.69/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.155.68/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.129.120/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@10.22.129.119/24","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","GEM","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SAMC_ZFS_LOGAPPL","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SAMC_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SAMC_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SAMC_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SAMC_ZFS_LOGAPPL","DBaaS","root=@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SAMC_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SAMC_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","SAMC_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.4/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.2/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.3/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.1/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","root=@192.168.10.55/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.54/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.53/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.52/32","Oriolo"
"zfs-p3xd1-ctrl2","Pool-02","DWIA_ZFS_LOGAPPL","DBaaS","@192.168.10.4/32","Oriolo"
